From,To,Airline,Departure Delay,Arrival Delay,Distance,Airline Rating,Airport Rating,weather__hourly__weatherDesc__value
DEL,HYD,Indigo,5,-6,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,21,-9,1312,0.7,0.86,Partly cloudy
CCU,DEL,Indigo,4,-17,1312,0.7,0.86,Partly cloudy
BLR,BOM,Indigo,-5,-16,848,0.7,0.9,Light rain shower
CCU,DEL,Indigo,4,-23,1312,0.7,0.86,Partly cloudy
CCU,DEL,Indigo,0,-4,1312,0.7,0.86,Partly cloudy
DEL,HYD,Indigo,52,49,1244,0.7,0.88,Partly cloudy
BLR,BOM,Indigo,0,-18,848,0.7,0.9,Patchy rain possible
BLR,DEL,Indigo,125,117,1736,0.7,0.9,Partly cloudy
BLR,BOM,Indigo,45,27,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,-6,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,13,-5,1244,0.7,0.88,Thundery outbreaks possible
CCU,DEL,Indigo,12,-10,1312,0.7,0.86,Clear
BLR,DEL,Indigo,0,-10,1736,0.7,0.9,Partly cloudy
BLR,BOM,Indigo,75,77,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,-2,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,8,0,1244,0.7,0.88,Thundery outbreaks possible
CCU,DEL,Indigo,0,10,1312,0.7,0.86,Clear
BLR,DEL,Indigo,25,16,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,0,0,1244,0.7,0.88,Patchy light rain with thunder
CCU,DEL,Indigo,89,0,1312,0.7,0.86,Clear
BLR,BOM,Indigo,0,9,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,-11,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,0,0,1244,0.7,0.88,Patchy light rain with thunder
BLR,BOM,Indigo,0,13,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,80,0,1736,0.7,0.9,Partly cloudy
BLR,BOM,Spicejet,0,6,848,0.4,0.9,Partly cloudy
BLR,DEL,Spicejet,-3,1,1736,0.4,0.9,Partly cloudy
CCU,DEL,Spicejet,0,-15,1312,0.4,0.86,Partly cloudy
CCU,DEL,Spicejet,0,0,1312,0.4,0.86,Sunny
CCU,DEL,Spicejet,14,34,1312,0.4,0.86,Clear
DEL,HYD,Spicejet,0,10,1244,0.4,0.88,Thundery outbreaks possible
BLR,BOM,Spicejet,11,31,848,0.4,0.9,Partly cloudy
BLR,DEL,Spicejet,-3,20,1736,0.4,0.9,Partly cloudy
DEL,HYD,Spicejet,-5,0,1244,0.4,0.88,Thundery outbreaks possible
CCU,DEL,Spicejet,23,-2,1312,0.4,0.86,Clear
BLR,DEL,Spicejet,-5,-6,1736,0.4,0.9,Partly cloudy
BLR,DEL,Spicejet,10,18,1736,0.4,0.9,Partly cloudy
BLR,BOM,Vistara,-4,8,848,0.8,0.9,Partly cloudy
DEL,HYD,Vistara,1,0,1244,0.8,0.88,Partly cloudy
CCU,DEL,Vistara,-2,-2,1312,0.8,0.86,Partly cloudy
BLR,BOM,Vistara,12,36,848,0.8,0.9,Partly cloudy
BLR,BOM,Vistara,-3,26,848,0.8,0.9,Partly cloudy
BLR,BOM,Vistara,-5,-12,848,0.8,0.9,Partly cloudy
BLR,DEL,Vistara,-4,6,1736,0.8,0.9,Partly cloudy
CCU,DEL,Vistara,6,-3,1312,0.8,0.86,Partly cloudy
DEL,HYD,Vistara,0,-30,1244,0.8,0.88,Partly cloudy
DEL,HYD,Vistara,2,3,1244,0.8,0.88,Partly cloudy
BLR,DEL,Vistara,-3,7,1736,0.8,0.9,Patchy rain possible
BLR,BOM,Vistara,13,20,848,0.8,0.9,Partly cloudy
BLR,DEL,Vistara,-3,2,1736,0.8,0.9,Partly cloudy
BLR,BOM,Vistara,3,-14,848,0.8,0.9,Partly cloudy
CCU,DEL,Vistara,-1,42,1312,0.8,0.86,Clear
DEL,HYD,Vistara,-6,0,1244,0.8,0.88,Thundery outbreaks possible
BLR,DEL,Vistara,10,56,1736,0.8,0.9,Partly cloudy
BLR,BOM,Vistara,9,12,848,0.8,0.9,Partly cloudy
BLR,BOM,Air Asia,0,-4,848,0.5,0.9,Partly cloudy
BLR,DEL,Air Asia,6,3,1736,0.5,0.9,Partly cloudy
DEL,HYD,Air Asia,0,10,1244,0.5,0.88,Partly cloudy
CCU,DEL,Air Asia,2,-4,1312,0.5,0.86,Clear
BLR,DEL,Air Asia,-5,8,1736,0.5,0.9,Partly cloudy
BOM,DEL,Air Asia,3,-11,1138,0.5,0.9,Partly cloudy
CCU,DEL,Air Asia,33,32,1312,0.5,0.86,Sunny
BLR,BOM,Air Asia,-1,-9,848,0.5,0.9,Partly cloudy
BLR,DEL,Air Asia,13,15,1736,0.5,0.9,Partly cloudy
CCU,DEL,Air Asia,6,23,1312,0.5,0.86,Partly cloudy
DEL,HYD,Air Asia,-5,-3,1244,0.5,0.88,Partly cloudy
DEL,HYD,Air Asia,16,31,1244,0.5,0.88,Partly cloudy
BLR,BOM,Air Asia,31,7,848,0.5,0.9,Partly cloudy
CCU,DEL,Air Asia,19,18,1312,0.5,0.86,Partly cloudy
BLR,BOM,Air Asia,-4,-11,848,0.5,0.9,Partly cloudy
BLR,DEL,Air Asia,0,-1,1736,0.5,0.9,Partly cloudy
CCU,DEL,Air India,-8,22,1312,0.5,0.86,Clear
BLR,DEL,Air India,0,13,1736,0.5,0.9,Partly cloudy
BLR,BOM,Air India,-1,0,848,0.5,0.9,Partly cloudy
CCU,DEL,Air India,21,0,1312,0.5,0.86,Clear
DEL,HYD,Air India,16,13,1244,0.5,0.88,Partly cloudy
BLR,BOM,Air India,-1,10,848,0.5,0.9,Partly cloudy
DEL,HYD,Air India,62,78,1244,0.5,0.88,Partly cloudy
BLR,DEL,Air India,0,6,1736,0.5,0.9,Partly cloudy
DEL,HYD,Air India,38,7,1244,0.5,0.88,Partly cloudy
CCU,DEL,Air India,3,-33,1312,0.5,0.86,Sunny
DEL,HYD,Air India,12,-33,1244,0.5,0.88,Partly cloudy
BLR,DEL,Air India,50,26,1736,0.5,0.9,Partly cloudy
BLR,DEL,Air India,15,14,1736,0.5,0.9,Partly cloudy
CCU,DEL,Air India,70,51,1312,0.5,0.86,Clear
BLR,BOM,Air India,35,53,848,0.5,0.9,Partly cloudy
BLR,BOM,Air India,0,-9,848,0.5,0.9,Partly cloudy
CCU,DEL,Air India,26,5,1312,0.5,0.86,Clear
DEL,HYD,Air India,13,-25,1244,0.5,0.88,Partly cloudy
BLR,DEL,Air India,7,12,1736,0.5,0.9,Partly cloudy
BLR,DEL,Air India,0,0,1736,0.5,0.9,Partly cloudy
BLR,BOM,Go Air,12,11,848,0.3,0.9,Partly cloudy
DEL,HYD,Go Air,-7,3,1244,0.3,0.88,Partly cloudy
BLR,DEL,Go Air,5,2,1736,0.3,0.9,Partly cloudy
DEL,HYD,Go Air,-7,14,1244,0.3,0.88,Partly cloudy
BLR,DEL,Go Air,0,0,1736,0.3,0.9,Partly cloudy
BLR,DEL,Go Air,10,8,1736,0.3,0.9,Partly cloudy
BLR,BOM,Go Air,0,-17,848,0.3,0.9,Partly cloudy
DEL,HYD,Go Air,0,5,1244,0.3,0.88,Partly cloudy
BLR,DEL,Go Air,-5,-17,1736,0.3,0.9,Partly cloudy
BLR,BOM,Go Air,-2,-13,848,0.3,0.9,Partly cloudy
CCU,DEL,Go Air,0,0,1312,0.3,0.86,Partly cloudy
BLR,DEL,Indigo,0,0,1736,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,0,0,1312,0.7,0.86,Clear
BLR,DEL,Indigo,-14,-25,1736,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,-11,-34,1736,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,-7,-3,1312,0.7,0.86,Clear
DEL,HYD,Indigo,12,-5,1244,0.7,0.88,Partly cloudy
BLR,BOM,Indigo,0,-10,848,0.7,0.9,Partly cloudy
BLR,BOM,Indigo,1,-10,848,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,-17,-11,1312,0.7,0.86,Clear
BLR,BOM,Indigo,4,0,848,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,15,12,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,2,-26,1312,0.7,0.86,Clear
BLR,BOM,Indigo,1,-8,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,-8,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,13,-1,1244,0.7,0.88,Partly cloudy
BLR,BOM,Indigo,0,-11,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,-13,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,2,1,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,25,5,1312,0.7,0.86,Sunny
DEL,HYD,Indigo,26,6,1244,0.7,0.88,Partly cloudy
BLR,DEL,Indigo,0,-10,1736,0.7,0.9,Partly cloudy
BLR,BOM,Indigo,4,3,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,-8,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,33,26,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,18,-1,1312,0.7,0.86,Partly cloudy
BLR,BOM,Indigo,-5,-16,848,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,5,-20,1312,0.7,0.86,Partly cloudy
CCU,DEL,Indigo,53,45,1312,0.7,0.86,Partly cloudy
DEL,HYD,Indigo,8,0,1244,0.7,0.88,Partly cloudy
BLR,BOM,Indigo,0,-20,848,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,80,67,1312,0.7,0.86,Clear
BLR,DEL,Indigo,0,-13,1736,0.7,0.9,Partly cloudy
BLR,BOM,Indigo,0,15,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,-6,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,44,31,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,19,-1,1312,0.7,0.86,Clear
BLR,DEL,Indigo,0,-9,1736,0.7,0.9,Partly cloudy
BLR,BOM,Indigo,0,-15,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,-18,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,11,-3,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,98,73,1312,0.7,0.86,Partly cloudy
DEL,HYD,Indigo,30,7,1244,0.7,0.88,Partly cloudy
BLR,DEL,Indigo,0,-20,1736,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,24,0,1312,0.7,0.86,Partly cloudy
BLR,BOM,Indigo,0,-30,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,0,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,0,0,1244,0.7,0.88,Partly cloudy
BLR,BOM,Indigo,0,18,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,0,1736,0.7,0.9,Partly cloudy
BLR,BOM,Spicejet,-5,-8,848,0.4,0.9,Partly cloudy
BLR,DEL,Spicejet,6,3,1736,0.4,0.9,Partly cloudy
CCU,DEL,Spicejet,0,5,1312,0.4,0.86,Clear
CCU,DEL,Spicejet,0,30,1312,0.4,0.86,Partly cloudy
DEL,HYD,Spicejet,-5,9,1244,0.4,0.88,Partly cloudy
CCU,DEL,Spicejet,12,25,1312,0.4,0.86,Clear
BLR,BOM,Spicejet,40,38,848,0.4,0.9,Partly cloudy
BLR,DEL,Spicejet,-5,0,1736,0.4,0.9,Partly cloudy
DEL,HYD,Spicejet,0,0,1244,0.4,0.88,Partly cloudy
CCU,DEL,Spicejet,0,-17,1312,0.4,0.86,Clear
BLR,DEL,Spicejet,7,0,1736,0.4,0.9,Partly cloudy
BLR,DEL,Spicejet,15,0,1736,0.4,0.9,Partly cloudy
BLR,BOM,Vistara,-13,-6,848,0.8,0.9,Partly cloudy
DEL,HYD,Vistara,4,8,1244,0.8,0.88,Partly cloudy
CCU,DEL,Vistara,-12,-13,1312,0.8,0.86,Clear
BLR,BOM,Vistara,-2,4,848,0.8,0.9,Partly cloudy
BLR,BOM,Vistara,-3,26,848,0.8,0.9,Partly cloudy
BLR,DEL,Vistara,10,11,1736,0.8,0.9,Partly cloudy
BLR,BOM,Vistara,-5,-12,848,0.8,0.9,Partly cloudy
DEL,HYD,Vistara,-2,-9,1244,0.8,0.88,Partly cloudy
CCU,DEL,Vistara,-7,30,1312,0.8,0.86,Partly cloudy
DEL,HYD,Vistara,-5,-18,1244,0.8,0.88,Partly cloudy
BLR,DEL,Vistara,-3,7,1736,0.8,0.9,Partly cloudy
BLR,BOM,Vistara,18,30,848,0.8,0.9,Partly cloudy
BLR,DEL,Vistara,0,-14,1736,0.8,0.9,Partly cloudy
BLR,BOM,Vistara,-6,2,848,0.8,0.9,Partly cloudy
CCU,DEL,Vistara,21,23,1312,0.8,0.86,Clear
DEL,HYD,Vistara,5,13,1244,0.8,0.88,Partly cloudy
BLR,DEL,Vistara,6,13,1736,0.8,0.9,Partly cloudy
BLR,BOM,Vistara,0,-28,848,0.8,0.9,Partly cloudy
BLR,BOM,Air Asia,0,-4,848,0.5,0.9,Partly cloudy
BLR,DEL,Air Asia,6,3,1736,0.5,0.9,Partly cloudy
DEL,HYD,Air Asia,0,0,1244,0.5,0.88,Partly cloudy
BLR,DEL,Air Asia,-3,-5,1736,0.5,0.9,Partly cloudy
BOM,DEL,Air Asia,-17,-36,1138,0.5,0.9,Clear
CCU,DEL,Air Asia,0,11,1312,0.5,0.86,Sunny
BLR,BOM,Air Asia,0,-4,848,0.5,0.9,Partly cloudy
BLR,DEL,Air Asia,-6,-6,1736,0.5,0.9,Partly cloudy
CCU,DEL,Air Asia,0,5,1312,0.5,0.86,Sunny
DEL,HYD,Air Asia,0,0,1244,0.5,0.88,Partly cloudy
DEL,HYD,Air Asia,4,4,1244,0.5,0.88,Partly cloudy
BLR,BOM,Air Asia,25,26,848,0.5,0.9,Cloudy
CCU,DEL,Air Asia,2,-2,1312,0.5,0.86,Clear
BLR,BOM,Air Asia,0,-3,848,0.5,0.9,Cloudy
BLR,DEL,Air Asia,0,0,1736,0.5,0.9,Cloudy
CCU,DEL,Air India,-8,22,1312,0.5,0.86,Clear
BLR,DEL,Air India,-2,-16,1736,0.5,0.9,Partly cloudy
BLR,BOM,Air India,-1,0,848,0.5,0.9,Partly cloudy
CCU,DEL,Air India,-8,9,1312,0.5,0.86,Clear
DEL,HYD,Air India,0,0,1244,0.5,0.88,Partly cloudy
BLR,BOM,Air India,0,21,848,0.5,0.9,Partly cloudy
DEL,HYD,Air India,30,24,1244,0.5,0.88,Partly cloudy
BLR,DEL,Air India,0,0,1736,0.5,0.9,Partly cloudy
CCU,DEL,Air India,0,0,1312,0.5,0.86,Sunny
DEL,HYD,Air India,6,-19,1244,0.5,0.88,Partly cloudy
DEL,HYD,Air India,55,85,1244,0.5,0.88,Partly cloudy
BLR,DEL,Air India,2,3,1736,0.5,0.9,Partly cloudy
BLR,DEL,Air India,0,11,1736,0.5,0.9,Patchy rain possible
BLR,BOM,Air India,0,0,848,0.5,0.9,Patchy rain possible
CCU,DEL,Air India,0,0,1312,0.5,0.86,Sunny
BLR,BOM,Air India,0,0,848,0.5,0.9,Partly cloudy
CCU,DEL,Air India,-9,-33,1312,0.5,0.86,Clear
DEL,HYD,Air India,10,8,1244,0.5,0.88,Partly cloudy
BLR,DEL,Air India,7,12,1736,0.5,0.9,Cloudy
BLR,DEL,Air India,0,0,1736,0.5,0.9,Cloudy
BLR,BOM,Go Air,12,11,848,0.3,0.9,Partly cloudy
DEL,HYD,Go Air,-8,-6,1244,0.3,0.88,Partly cloudy
DEL,HYD,Go Air,0,0,1244,0.3,0.88,Partly cloudy
BLR,DEL,Go Air,-4,-28,1736,0.3,0.9,Partly cloudy
BLR,DEL,Go Air,3,-2,1736,0.3,0.9,Partly cloudy
BLR,DEL,Go Air,0,-4,1736,0.3,0.9,Partly cloudy
BLR,DEL,Go Air,10,8,1736,0.3,0.9,Partly cloudy
BLR,BOM,Go Air,-4,-17,848,0.3,0.9,Patchy rain possible
DEL,HYD,Go Air,76,106,1244,0.3,0.88,Partly cloudy
BLR,DEL,Go Air,6,-13,1736,0.3,0.9,Cloudy
BLR,BOM,Go Air,0,-27,848,0.3,0.9,Cloudy
CCU,DEL,Go Air,0,0,1312,0.3,0.86,Clear
BLR,DEL,Indigo,0,-6,1736,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,48,13,1312,0.7,0.86,Clear
BLR,DEL,Indigo,0,-10,1736,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,-16,1736,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,17,-12,1312,0.7,0.86,Clear
DEL,HYD,Indigo,9,-6,1244,0.7,0.88,Partly cloudy
BLR,BOM,Indigo,0,-10,848,0.7,0.9,Partly cloudy
BLR,BOM,Indigo,1,-10,848,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,-17,-11,1312,0.7,0.86,Clear
BLR,BOM,Indigo,4,0,848,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,0,0,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,0,-10,1312,0.7,0.86,Clear
BLR,BOM,Indigo,1,-8,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,-17,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,0,0,1244,0.7,0.88,Partly cloudy
BLR,DEL,Indigo,7,-7,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,0,0,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,21,29,1312,0.7,0.86,Sunny
DEL,HYD,Indigo,33,23,1244,0.7,0.88,Partly cloudy
BLR,DEL,Indigo,5,0,1736,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,0,0,1312,0.7,0.86,Sunny
CCU,DEL,Indigo,-3,-26,1312,0.7,0.86,Sunny
BLR,BOM,Indigo,0,0,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,-7,1736,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,0,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,4,-5,1244,0.7,0.88,Partly cloudy
BLR,BOM,Indigo,-5,-16,848,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,0,0,1312,0.7,0.86,Sunny
DEL,HYD,Indigo,17,-3,1244,0.7,0.88,Partly cloudy
BLR,BOM,Indigo,0,-40,848,0.7,0.9,Patchy rain possible
CCU,DEL,Indigo,10,-18,1312,0.7,0.86,Sunny
BLR,DEL,Indigo,0,-15,1736,0.7,0.9,Patchy rain possible
BLR,BOM,Indigo,5,0,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,-6,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,46,35,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,25,-14,1312,0.7,0.86,Clear
BLR,DEL,Indigo,0,0,1736,0.7,0.9,Partly cloudy
BLR,BOM,Indigo,0,0,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,0,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,14,10,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,14,0,1312,0.7,0.86,Clear
DEL,HYD,Indigo,24,15,1244,0.7,0.88,Partly cloudy
BLR,DEL,Indigo,10,15,1736,0.7,0.9,Cloudy
CCU,DEL,Indigo,0,0,1312,0.7,0.86,Clear
BLR,BOM,Indigo,0,-8,848,0.7,0.9,Cloudy
BLR,DEL,Indigo,0,0,1736,0.7,0.9,Cloudy
DEL,HYD,Indigo,10,0,1244,0.7,0.88,Partly cloudy
BLR,BOM,Indigo,0,0,848,0.7,0.9,Cloudy
BLR,DEL,Indigo,0,0,1736,0.7,0.9,Cloudy
BLR,BOM,Spicejet,-5,-8,848,0.4,0.9,Partly cloudy
BLR,DEL,Spicejet,6,3,1736,0.4,0.9,Partly cloudy
CCU,DEL,Spicejet,34,30,1312,0.4,0.86,Sunny
CCU,DEL,Spicejet,20,8,1312,0.4,0.86,Sunny
CCU,DEL,Spicejet,0,15,1312,0.4,0.86,Clear
DEL,HYD,Spicejet,0,8,1244,0.4,0.88,Partly cloudy
BLR,BOM,Spicejet,27,17,848,0.4,0.9,Partly cloudy
BLR,DEL,Spicejet,13,0,1736,0.4,0.9,Partly cloudy
DEL,HYD,Spicejet,0,14,1244,0.4,0.88,Partly cloudy
CCU,DEL,Spicejet,-5,0,1312,0.4,0.86,Clear
BLR,DEL,Spicejet,0,0,1736,0.4,0.9,Cloudy
BLR,DEL,Spicejet,0,0,1736,0.4,0.9,Cloudy
BLR,BOM,Vistara,-13,-6,848,0.8,0.9,Partly cloudy
DEL,HYD,Vistara,0,0,1244,0.8,0.88,Partly cloudy
CCU,DEL,Vistara,-4,13,1312,0.8,0.86,Clear
BLR,BOM,Vistara,-2,4,848,0.8,0.9,Partly cloudy
BLR,BOM,Vistara,-5,-24,848,0.8,0.9,Partly cloudy
BLR,BOM,Vistara,-5,-12,848,0.8,0.9,Partly cloudy
BLR,DEL,Vistara,-1,17,1736,0.8,0.9,Partly cloudy
DEL,HYD,Vistara,42,42,1244,0.8,0.88,Partly cloudy
CCU,DEL,Vistara,0,0,1312,0.8,0.86,Sunny
DEL,HYD,Vistara,28,18,1244,0.8,0.88,Partly cloudy
BLR,DEL,Vistara,-3,7,1736,0.8,0.9,Patchy rain possible
BLR,BOM,Vistara,0,0,848,0.8,0.9,Partly cloudy
BLR,DEL,Vistara,0,0,1736,0.8,0.9,Partly cloudy
BLR,BOM,Vistara,0,0,848,0.8,0.9,Partly cloudy
CCU,DEL,Vistara,0,4,1312,0.8,0.86,Clear
DEL,HYD,Vistara,38,63,1244,0.8,0.88,Partly cloudy
BLR,DEL,Vistara,-4,1,1736,0.8,0.9,Cloudy
BLR,BOM,Vistara,28,30,848,0.8,0.9,Cloudy
BLR,BOM,Air Asia,0,-4,848,0.5,0.9,Partly cloudy
BLR,DEL,Air Asia,6,3,1736,0.5,0.9,Partly cloudy
DEL,HYD,Air Asia,5,-7,1244,0.5,0.88,Partly cloudy
BLR,DEL,Air Asia,-3,-5,1736,0.5,0.9,Partly cloudy
CCU,DEL,Air Asia,33,32,1312,0.5,0.86,Sunny
BLR,BOM,Air Asia,-1,-9,848,0.5,0.9,Partly cloudy
BLR,DEL,Air Asia,-6,-6,1736,0.5,0.9,Partly cloudy
CCU,DEL,Air Asia,-6,32,1312,0.5,0.86,Sunny
DEL,HYD,Air Asia,0,-10,1244,0.5,0.88,Partly cloudy
DEL,HYD,Air Asia,23,18,1244,0.5,0.88,Partly cloudy
BLR,BOM,Air Asia,-3,3,848,0.5,0.9,Partly cloudy
CCU,DEL,Air Asia,33,38,1312,0.5,0.86,Clear
BLR,BOM,Air Asia,0,-3,848,0.5,0.9,Partly cloudy
BLR,DEL,Air Asia,29,34,1736,0.5,0.9,Partly cloudy
CCU,DEL,Air India,-8,22,1312,0.5,0.86,Clear
BLR,DEL,Air India,0,35,1736,0.5,0.9,Partly cloudy
BLR,BOM,Air India,181,209,848,0.5,0.9,Partly cloudy
CCU,DEL,Air India,-8,9,1312,0.5,0.86,Clear
DEL,HYD,Air India,23,9,1244,0.5,0.88,Partly cloudy
BLR,BOM,Air India,-15,57,848,0.5,0.9,Partly cloudy
DEL,HYD,Air India,0,8,1244,0.5,0.88,Partly cloudy
BLR,DEL,Air India,0,0,1736,0.5,0.9,Partly cloudy
CCU,DEL,Air India,5,10,1312,0.5,0.86,Sunny
DEL,HYD,Air India,0,0,1244,0.5,0.88,Partly cloudy
DEL,HYD,Air India,85,104,1244,0.5,0.88,Partly cloudy
BLR,DEL,Air India,30,60,1736,0.5,0.9,Patchy rain possible
BLR,DEL,Air India,50,58,1736,0.5,0.9,Patchy rain possible
CCU,DEL,Air India,5,7,1312,0.5,0.86,Sunny
BLR,BOM,Air India,15,10,848,0.5,0.9,Partly cloudy
BLR,BOM,Air India,0,0,848,0.5,0.9,Partly cloudy
CCU,DEL,Air India,-4,5,1312,0.5,0.86,Clear
DEL,HYD,Air India,34,5,1244,0.5,0.88,Partly cloudy
BLR,DEL,Air India,7,12,1736,0.5,0.9,Partly cloudy
BLR,DEL,Air India,0,0,1736,0.5,0.9,Partly cloudy
BLR,BOM,Go Air,12,11,848,0.3,0.9,Partly cloudy
DEL,HYD,Go Air,11,13,1244,0.3,0.88,Partly cloudy
BLR,DEL,Go Air,21,9,1736,0.3,0.9,Partly cloudy
DEL,HYD,Go Air,-11,0,1244,0.3,0.88,Partly cloudy
BLR,DEL,Go Air,0,0,1736,0.3,0.9,Partly cloudy
BLR,DEL,Go Air,10,8,1736,0.3,0.9,Partly cloudy
BLR,BOM,Go Air,0,-14,848,0.3,0.9,Patchy rain possible
DEL,HYD,Go Air,197,192,1244,0.3,0.88,Partly cloudy
BLR,DEL,Go Air,-8,-6,1736,0.3,0.9,Partly cloudy
BLR,BOM,Go Air,0,-27,848,0.3,0.9,Partly cloudy
CCU,DEL,Go Air,67,66,1312,0.3,0.86,Clear
BLR,DEL,Indigo,0,0,1736,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,0,0,1312,0.7,0.86,Clear
BLR,DEL,Indigo,-14,-25,1736,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,-11,-34,1736,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,-7,-3,1312,0.7,0.86,Clear
DEL,HYD,Indigo,-1,-14,1244,0.7,0.88,Partly cloudy
BLR,BOM,Indigo,0,-10,848,0.7,0.9,Partly cloudy
BLR,BOM,Indigo,1,-10,848,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,-17,-11,1312,0.7,0.86,Clear
BLR,BOM,Indigo,4,0,848,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,11,2,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,0,-10,1312,0.7,0.86,Clear
BLR,BOM,Indigo,0,20,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,14,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,7,-16,1244,0.7,0.88,Partly cloudy
BLR,DEL,Indigo,7,-7,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,-14,-21,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,21,29,1312,0.7,0.86,Sunny
BLR,DEL,Indigo,-1,-14,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,-8,9,1244,0.7,0.88,Partly cloudy
BLR,BOM,Indigo,4,3,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,-3,-15,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,13,4,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,3,5,1312,0.7,0.86,Sunny
BLR,BOM,Indigo,-5,-16,848,0.7,0.9,Patchy rain possible
CCU,DEL,Indigo,4,-23,1312,0.7,0.86,Sunny
CCU,DEL,Indigo,-2,23,1312,0.7,0.86,Sunny
DEL,HYD,Indigo,5,-17,1244,0.7,0.88,Partly cloudy
BLR,BOM,Indigo,0,-29,848,0.7,0.9,Patchy rain possible
CCU,DEL,Indigo,5,9,1312,0.7,0.86,Sunny
BLR,DEL,Indigo,5,-1,1736,0.7,0.9,Patchy rain possible
BLR,BOM,Indigo,0,-32,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,-20,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,22,0,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,0,1,1312,0.7,0.86,Clear
BLR,DEL,Indigo,0,-20,1736,0.7,0.9,Partly cloudy
BLR,BOM,Indigo,55,27,848,0.7,0.9,Partly cloudy
